index,ssim,psnr
0,0.8010997772216797,11.444419141171664
1,0.41298532485961914,5.5305909677932625
2,0.5201823115348816,7.201238546280974
3,0.6854381561279297,9.403724380094534
4,0.6712152361869812,12.186665003188434
5,0.6487265229225159,10.057227997930642
6,0.9904648661613464,39.050534488986386
7,0.5967996120452881,7.962038367159549
8,0.6893043518066406,6.471636158732569
9,0.635323166847229,8.62280273059863
10,0.7262666821479797,10.101050859417288
11,0.8158078789710999,12.111591505966238
12,0.6982457637786865,11.948856476723751
13,0.42032361030578613,5.566799787543174
14,0.725132942199707,7.292469173612954
15,0.7344993948936462,11.841034612169743
16,0.7526662945747375,13.404244178034656
17,0.8335569500923157,12.646783643502872
18,0.5676326155662537,8.794005777997626
19,0.7499775290489197,8.110418092629777
20,0.8781138062477112,23.097999763496976
21,0.7608637809753418,11.39098938791523
22,0.5913134217262268,9.272577476833044
23,0.7336263060569763,9.161869943663127
24,0.8481073975563049,13.779939476516967
25,0.6594637036323547,5.811666587125095
26,0.8363750576972961,18.92140435504599
27,0.49229276180267334,8.044430886833998
28,0.6096637845039368,5.66425870555319
29,0.6957802176475525,11.673492219597426
30,0.8269710540771484,21.170314032169383
31,0.8385169506072998,12.61472311664746
32,0.6673889756202698,12.744776842371934
33,0.6753018498420715,9.95694305863815
34,0.7558048367500305,8.20077145531722
35,0.7538661956787109,8.211053511485217
36,0.7204133868217468,7.687176489690496
37,0.667708694934845,11.442383686378134
38,0.8069934844970703,13.082664883151494
39,0.693614661693573,8.195381943107806
40,0.5965198874473572,5.548155007559165
41,0.8364439010620117,13.704090085777388
42,0.8580706715583801,23.854027486843066
43,0.621296763420105,8.620500412803974
44,0.3076915144920349,4.421976306086197
45,0.3990558683872223,5.37020791306449
46,0.571894645690918,10.436713783992879
47,0.6184112429618835,9.151711632550292
48,0.521571695804596,8.072036645275118
49,0.650654137134552,10.060766233928245
50,0.6206898093223572,8.905148058787534
51,0.6052219271659851,12.779775060309774
52,0.8899648785591125,25.87385318052959
53,0.8537030220031738,10.088440045566525
54,0.5379995703697205,8.281770759382123
55,0.5809965133666992,8.661601751374283
56,0.6436865925788879,10.401488656347421
57,0.6141111254692078,8.948907772175946
58,0.9807229042053223,38.46487774666187
59,0.7125094532966614,6.827021024958139
60,0.7895653247833252,10.489141414283642
61,0.7306839823722839,11.585663646205218
62,0.7628790736198425,12.941215509454501
63,0.5722813606262207,8.893642138919553
64,0.3396248519420624,4.683481526710414
65,0.4108833372592926,5.567202347569566
66,0.49138471484184265,6.34503372565769
67,0.6703295707702637,10.385258163019891
68,0.8031499981880188,20.01984005680235
69,0.6075466871261597,10.94377647048184
70,0.4081587791442871,5.586210976548353
71,0.5171416997909546,7.592706700283359
72,0.588333785533905,8.915112904936592
73,0.5246389508247375,7.448998196969905
74,0.5746601223945618,11.10943853152602
75,0.7714497447013855,8.52134391772046
76,0.7360250353813171,11.837531067921464
77,0.6992023587226868,11.658087511934445
78,0.7629693150520325,12.39964023000725
79,0.6761330962181091,10.246830705043932
80,0.6528981328010559,8.888270947791423
81,0.8407948613166809,13.522332993070282
82,0.7556865215301514,10.94331061177072
83,0.7130114436149597,10.106830277021018
84,0.4978207051753998,5.503036913007989
85,0.7642700672149658,8.640684322706651
86,0.6443510055541992,8.79477441058988
87,0.7079243063926697,6.8472001241952185
88,0.6358607411384583,9.958085262327877
89,0.7042174935340881,6.844850014079807
90,0.7025343775749207,11.118663760731584
91,0.8104034066200256,20.639591007953094
92,0.841795027256012,22.00179245889119
93,0.6944484710693359,11.430791526125216
94,0.7642328143119812,8.3162162615802
95,0.4853893518447876,7.541731670166206
96,0.45621660351753235,6.977459658457244
97,0.3287043273448944,5.044240982525244
98,0.5622894167900085,8.691412907387884
99,0.45040270686149597,7.451865727138424
