index,ssim,psnr
0,0.6159789562225342,8.431531458034579
1,0.5132107734680176,6.221139361855057
2,0.41623175144195557,6.122100401588259
3,0.5838772654533386,8.860378954874932
4,0.6301425099372864,9.672285260409573
5,0.459648996591568,8.072353359140713
6,0.7874683737754822,11.216161288931337
7,0.5332247614860535,7.514682274547408
8,0.7512696385383606,9.746890521424953
9,0.474785715341568,6.539848381025499
10,0.8605585098266602,13.252065896123975
11,0.8580413460731506,12.771485756498631
12,0.5089254379272461,7.396354047730446
13,0.47591331601142883,5.985573506504268
14,0.6347660422325134,7.105175897382901
15,0.5029126405715942,7.433335952673232
16,0.5859049558639526,8.818522296217882
17,0.8282647132873535,12.639860163405775
18,0.6575803756713867,9.81318568810966
19,0.7735177874565125,9.954673064231427
20,0.6118208169937134,8.081403419338637
21,0.5590423941612244,7.000442613384812
22,0.5129808187484741,7.827847267013305
23,0.5747604370117188,6.724617867734794
24,0.8604963421821594,13.242179296035822
25,0.8150172829627991,11.855441723926557
26,0.6095507740974426,8.097196846064985
27,0.44255200028419495,7.710407512012591
28,0.736481249332428,9.79386440065056
29,0.5437960624694824,8.295255923378804
30,0.38293251395225525,6.291048694053284
31,0.5360930562019348,6.130139869524244
32,0.37935319542884827,7.114262913034183
33,0.6311359405517578,8.786528651322259
34,0.7323654294013977,10.870669691889612
35,0.7696127891540527,10.02985991764885
36,0.6795146465301514,8.052061096940697
37,0.40717339515686035,5.89564972303198
38,0.5812683701515198,7.6637618573175335
39,0.45753756165504456,6.546213554344689
40,0.7470505833625793,10.493824856987558
41,0.5142061710357666,7.592291226875013
42,0.41906461119651794,6.6659407762466465
43,0.48640909790992737,7.376542587250848
44,0.370076447725296,7.125068013369616
45,0.5350297093391418,6.477216909178426
46,0.3772376775741577,5.449791797515377
47,0.6931655406951904,9.958326107681874
48,0.44891688227653503,7.234518428775606
49,0.5290205478668213,7.488647471949622
50,0.5649749040603638,7.529143367931575
51,0.41487881541252136,6.453211599674149
52,0.6180684566497803,8.174228975400233
53,0.7134059071540833,9.164400070261042
54,0.5817127823829651,8.58800624795929
55,0.5105729699134827,7.900989367670766
56,0.6165279150009155,8.482699017241599
57,0.6778509020805359,9.733024478955114
58,0.7388545870780945,9.77339843382089
59,0.6473165154457092,7.685719137232101
60,0.7170273661613464,9.180452469852108
61,0.5900756120681763,9.136905504042703
62,0.6002981066703796,8.044556059736532
63,0.4919414818286896,7.87174569460853
64,0.5299784541130066,7.9965280088526836
65,0.5143734216690063,6.590590256958208
66,0.5580330491065979,6.262116073317675
67,0.6252112984657288,9.339918803044391
68,0.40942463278770447,7.088530967461334
69,0.37072113156318665,6.443649118517861
70,0.5769822001457214,8.737224520785585
71,0.4538230001926422,7.10425296159798
72,0.5581484436988831,9.115265285464663
73,0.5337678790092468,7.099484276812352
74,0.4493919909000397,7.8401073636633924
75,0.710092306137085,8.40462695971637
76,0.4163264036178589,6.861946480752206
77,0.5995323657989502,8.172726716414795
78,0.6282166838645935,9.066385886813084
79,0.5229635238647461,7.695963400294916
80,0.5573218464851379,7.772783948749913
81,0.8491420149803162,14.489072850484915
82,0.521754264831543,6.278177346681875
83,0.631145715713501,7.93698357137265
84,0.6112014651298523,9.86863239356014
85,0.7179630398750305,8.952720132870112
86,0.5469167232513428,7.985793916853909
87,0.8089017868041992,12.214558352825799
88,0.497818261384964,6.342765223027312
89,0.8025323748588562,11.86746886144087
90,0.5703536868095398,8.028871239363047
91,0.40426385402679443,7.475147997152676
92,0.35572195053100586,6.328727057945622
93,0.5759763717651367,7.507162580535104
94,0.7450234293937683,9.768391906862723
95,0.3327706754207611,6.074736558845747
96,0.5002328753471375,7.4769564193020575
97,0.4795495271682739,8.456874156909876
98,0.5920706391334534,8.401563106134889
99,0.35585644841194153,6.035644852978836
