index,ssim,psnr
0,0.8400339484214783,15.47531834618816
1,0.9162425994873047,26.881793365538428
2,0.5981467366218567,8.446201079956609
3,0.6606904864311218,13.535533758028766
4,0.754389226436615,14.850757651592424
5,0.6696248650550842,10.125680918161379
6,0.6695343852043152,9.397179073914067
7,0.5933433771133423,8.425641889871908
8,0.7497544288635254,8.280091977318651
9,0.68270343542099,9.975051856074145
10,0.6611574292182922,9.354276669947264
11,0.9892537593841553,37.04773975572569
12,0.8430567383766174,18.762352219227694
13,0.9031378626823425,25.437246214132955
14,0.9840194582939148,36.70877332522867
15,0.822603702545166,20.21046635023719
16,0.7328726649284363,12.962477855825156
17,0.7774046063423157,11.383983671678092
18,0.7908729910850525,16.510089319922546
19,0.7560153007507324,8.395250715520255
20,0.8909056782722473,19.901164606704395
21,0.7158433794975281,7.213821339930863
22,0.5620612502098083,9.216818381343506
23,0.7029963135719299,9.530532383226916
24,0.7858719825744629,11.275873805268938
25,0.6950581669807434,7.064193960714798
26,0.8744847774505615,21.040944358054013
27,0.5393345355987549,11.391818814201425
28,0.987065315246582,37.7860854335387
29,0.6796808242797852,10.973117511747494
30,0.6526554226875305,12.820656063768872
31,0.9887814521789551,37.45526071784711
32,0.48319151997566223,8.34137626796456
33,0.6590476036071777,9.768575011352395
34,0.7465508580207825,8.186752177929822
35,0.9861235022544861,34.84245598824989
36,0.7591283917427063,8.479720765775822
37,0.9067044258117676,26.166464458063196
38,0.8323049545288086,14.83703330797624
39,0.9127867221832275,26.317944949827805
40,0.7729079127311707,8.497954770366123
41,0.6555967330932617,9.469076352016126
42,0.8671326041221619,25.456576695285747
43,0.7185028195381165,13.093415394777498
44,0.8549761772155762,28.484185882342604
45,0.8950386047363281,21.164646418926296
46,0.3612467348575592,5.272969081098871
47,0.6010615229606628,8.991008946908337
48,0.5732195973396301,10.423379745412557
49,0.6238521933555603,9.981294354829416
50,0.8475787043571472,15.949898222038897
51,0.6564631462097168,15.10685638928749
52,0.8770599365234375,20.150924197946168
53,0.9900014400482178,38.91780275755004
54,0.8087155222892761,17.26218564542102
55,0.5460690259933472,8.787319357032423
56,0.6522341966629028,11.253192328368723
57,0.5986277461051941,9.198298017464344
58,0.7488036155700684,8.944217584485907
59,0.7146716117858887,10.369595287472071
60,0.9890595078468323,38.445645317336485
61,0.8854053020477295,25.244850472379596
62,0.7277740836143494,11.149348071133353
63,0.5761943459510803,8.875581859301908
64,0.8269187808036804,25.885699154611732
65,0.39858415722846985,5.736227006307278
66,0.6789572834968567,8.680569506268656
67,0.8099112510681152,14.864619551712847
68,0.821113109588623,20.642374097148103
69,0.8494632244110107,25.814307503504562
70,0.4089335501194,5.655361541339351
71,0.48855897784233093,7.3564784791225035
72,0.5802054405212402,9.021881584631256
73,0.5025151371955872,7.260183739818204
74,0.835533618927002,24.448111247684444
75,0.9880406260490417,35.3202434745885
76,0.7468407154083252,15.598004610558668
77,0.6841673851013184,11.216318205125631
78,0.8565710186958313,18.616537527012916
79,0.6801664233207703,10.235015074598959
80,0.7259925007820129,11.815001965594549
81,0.6706826686859131,9.53505743469791
82,0.7909848093986511,12.376645829954693
83,0.6929810643196106,9.737004075605402
84,0.5163890719413757,7.431809061761916
85,0.9886482357978821,38.092101900426925
86,0.9055588841438293,26.94739540126621
87,0.9885506629943848,37.739359949176496
88,0.6820025444030762,11.931985405313178
89,0.9890690445899963,38.31046185507934
90,0.6242961287498474,9.123162443867464
91,0.8104748725891113,20.651473434936534
92,0.8498716354370117,23.29087922942969
93,0.7305685877799988,9.741272820756814
94,0.9880873560905457,36.551201831425296
95,0.8203796744346619,20.48205249096481
96,0.8948739171028137,22.591633189100683
97,0.684269368648529,16.203313608991778
98,0.6758459210395813,11.00918314941193
99,0.700893223285675,15.706200067290208
